qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q1,cheap sushi near me,20108,3.0,neutral,RANDOM,"{""RANDOM"": null}",0,1,"We did a dinner cruise. Unfortunately, we picked the one day of our trip with 2 waves of thunderstorms during our cruise!  the jazz band, and passengers, were literally blown off the decks.  Also, we were expecting cajun buffet, but that was not what was served.  We met a lovely couple from Scotland as we huddled on deck.  We would actually give this another try, but would probably opt for the cruise only and would skip dinner.  The short time we got to enjoy the jazz band on deck before the storm blew in was Fantastic!!"
Q1,cheap sushi near me,25749,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,What a special place. Comfortable and priced right. The food was excellent. The service was exceptional. I'll be back again and again.
Q1,cheap sushi near me,43545,4.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"I find that neither the glowing reviews or the hardened pans of this place are not quite accurate.  I had Basil Spice last night and, while not the best Thai meal I've ever had, it was quite good.    I always get a kick out Yelp reviews, citing either the BEST or the WORST of one thing that they've ever had.  I'm not much for hyberbole so I'll simply recommend Basil Spice as a good place to get a bite to eat.  It's simple, cheap and tasty.  The service is prompt and friendly as well.    The spring rolls were very good, the dish that I had was very good.  My only complaint would be that I can't imagine how a place can have bad water in St. Louis.  The water had a metallic taste to it which I really don't get.  St. Louis is known as having the countries best tap water!    Regardless.  Good solid place to eat.  Nothing special, but I'd go again."
Q1,cheap sushi near me,51335,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"EXCELLENT BBQ! I tried the smoked salmon as well, wow what great taste!"
Q1,cheap sushi near me,54693,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"After a long day at Chestnut Hill hospital ICU  we were starving and really needed something special.   Germantown Ave is a haven of eateries.... But we opted for the  Grain Exchange... We ate there when it was the Wine Thief.... Great food back then made us try the new establishment.... We got the Farmhouse Burger and Sweet Potato Fries!!!   I took a pic because it looked heavenly!  The bacon was cooked to perfection, the beef was fresh and flavorful and cooked just the way I asked.   The sweet potato fries are flawlessly cooked.... We didn't order their beers.... Can't comment on that.   But we left and talked about that Burger off and on all the way home.... To South Jersey!   Service was  wonderful and after nothing but sadness all day at the hospital I was grateful for the upbeat server.   We will be back.... Saw some things I need to try!"
Q1,cheap sushi near me,79920,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"the barista's are not rude they just are particular. Go in an order a cappucino, latte, coffee, but do not slip up and order a starbucks type beverage. That is when they get rude.  They do indeed have some of the best coffee and steamed milk this side of the atlantic!  Its very busy and crowded on weekends!"
Q1,cheap sushi near me,87100,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Fresh, yummy, good portions for reasonable price! Family owned and friendly. Recommend for a filling heart-healthy lunch!"
Q1,cheap sushi near me,9202,4.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"My husband and I have eaten at M3 at least six times, and each meal has been delicious. The mini tacos with braised beef are a meal, as is the quesadilla. I recommend ordering them with a side of M3's slaw, which is a fresh blend of apples, carrots and cabbage. The Pasta Rustico is outstanding and something you can't get anywhere else. We've tried three sandwiches: lamb burger, prime rib dip and bacon & cheese melt. We recommend all of them. I'll gladly add the 5th star as soon as they develop a cocktail menu. :)"
Q1,cheap sushi near me,99681,4.0,positive,RANDOM,"{""RANDOM"": null}",0,1,Fantastic poboys all served on fresh baked bread from Gendusa's which is right around the corner!
Q2,bad service restaurant,42547,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 1, ""RRF"": 3, ""TFIDF"": 6, ""TRANSFORMER"": 5}",3,0,"If you like good omelettes, then you will like this particular IHOP!  The omelettes are consistently good - and of course, so are the pancakes (which my husband always orders as 'a side to go').   The management for the last several years have hired very good cook. We have tried other IHOPS from Los Angeles to the north of the Central Coast, and the omelettes of the  other IHOPS just can't compare.   IHOP offers dietary and allergy info about all of their products - which can be viewed and downloaded from their website. This is particularly helpful for my niece who needs a gluten-free menu - which they do offer. It's not an extensive gluten-free cuisine, but we like how conscientiously they are about the break-down of what they offer.   The staff at this IHOP are very friendly - and so are the managers, who we always thank when leaving. Keep up the good work!   Thank you, Turnpike/Calle Real IHOP!"
Q2,bad service restaurant,45942,3.0,neutral,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 2, ""RRF"": 1, ""TFIDF"": 3, ""TRANSFORMER"": 1}",3,0,"Beautiful indoor/outdoor café. Had the privilege of sitting on the second tier above the restaurant. We had a sight of Bourbon Street and the sweet soulful sounds of classic jazz.  Their beignets are better then the popular touristy competitor. This place is an oasis and adds charm to the notorious Bourbon Street. Sadly,the shrimp po boy was a let down. It was obviously not fresh, and better shrimp can be found at a local Popeyes."
Q2,bad service restaurant,70500,5.0,positive,BM25;RRF;TFIDF,"{""BM25"": 8, ""RRF"": 5, ""TFIDF"": 1}",3,0,"Very good, local mom and pop pizza joint.  Home made pizza with thin and crispy whole wheat crust.  Highly recommended."
Q2,bad service restaurant,74618,4.0,positive,BM25;RRF;TFIDF,"{""BM25"": 3, ""RRF"": 1, ""TFIDF"": 2}",3,0,"We often have lunch here...it's great. The bread and buns are freshly made and delicious. I've tried just about every sandwich and they are all awesome. Everything tastes very fresh. They also have great coffee and ice cream (which is homemade and addictive). Yes, it's very basic looks wise-if you're looking to be wowed by decor you'll need to look elsewhere. But if you want a delicious lunch by a local business for a good price you need to check it out."
Q2,bad service restaurant,89696,5.0,positive,BM25;RRF;TRANSFORMER,"{""BM25"": 5, ""RRF"": 2, ""TRANSFORMER"": 4}",3,0,"This is a cool and casual brunch spot! The food was delicious, inexpensive, and came out quickly. The servers were friendly and the eating area is clean. There is a bit of a wait to be seated because this cafe is popular in the area, but it's worth it! I wouldn't recommend bringing a party larger than 4-6 people though. It's a great spot to grab brunch with friends and/or family."
Q2,bad service restaurant,38380,5.0,positive,BM25;TFIDF,"{""BM25"": 4, ""TFIDF"": 1}",3,0,"This is one of my favorites in Armature Works! The sangria, the Cuban, and the guava pastry empanada is AMAZING! Probably my favorite in all of Tampa! Not too mention, they just won best Cuban Sandwich at the Cuban Sandwich Festival! Hemingway's is a fantastic addition to Armature! It won't disappoint guys! This place is delicious! #byefelicia"
Q2,bad service restaurant,387,4.0,positive,TFIDF;TRANSFORMER,"{""TFIDF"": 11, ""TRANSFORMER"": 1}",3,0,New owners turned it into a double threat: Bad food AND bad service. Shame. I loved this place.
